step	mse
79	16.384565
79	16.384565
79	16.384565
79	16.384565
79	16.384565
79	16.384565
79	16.384565
79	16.384565
79	16.384565
79	16.384565
79	16.384565
79	16.384565
79	16.384565
79	16.384565
79	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
80	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
81	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
82	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
83	16.384565
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
84	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
85	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
86	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
87	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
88	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
89	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
90	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
91	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
92	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
93	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
94	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
95	13.912893
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
96	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
97	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
98	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
99	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
100	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
101	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
102	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
103	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
104	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
105	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
106	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
107	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
108	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
109	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
110	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
111	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
112	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
113	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
114	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
115	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
116	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
117	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
118	10.959697
119	10.959697
119	10.959697
119	10.959697
119	10.959697
119	10.959697
119	10.959697
119	10.959697
119	10.959697
119	10.959697
119	10.959697
119	10.959697
119	10.959697
119	10.959697
119	10.959697
119	10.959697
119	10.959697
119	10.959697
119	10.959697
119	10.959697
119	10.959697
119	10.959697
119	10.959697
119	10.959697
119	10.959697
119	10.959697
119	10.959697
119	10.959697
119	10.959697
119	10.959697
119	10.959697
119	10.959697
119	10.959697
119	10.959697
119	10.959697
