step	mae
76	3.6438444
76	3.6438444
76	3.6438444
76	3.6438444
76	3.6438444
76	3.6438444
76	3.6438444
76	3.6438444
76	3.6438444
76	3.6438444
76	3.6438444
76	3.6438444
76	3.6438444
76	3.6438444
76	3.6438444
76	3.6438444
76	3.6438444
76	3.6438444
76	3.6438444
76	3.6438444
76	3.6438444
76	3.6438444
76	3.6438444
76	3.6438444
76	3.6438444
76	3.6438444
76	3.6438444
76	3.6438444
76	3.6438444
76	3.6438444
76	3.6438444
76	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
77	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
78	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
79	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
80	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
81	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
82	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
83	3.6438444
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
84	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
85	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
86	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
87	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
88	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
89	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
90	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
91	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
92	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
93	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
94	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
95	3.3883426
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
96	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
97	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
98	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
99	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
100	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
101	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
102	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
103	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
104	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
105	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
106	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
107	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
108	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
109	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
110	2.9962382
111	2.9962382
111	2.9962382
111	2.9962382
111	2.9962382
111	2.9962382
111	2.9962382
111	2.9962382
111	2.9962382
111	2.9962382
111	2.9962382
111	2.9962382
111	2.9962382
111	2.9962382
111	2.9962382
111	2.9962382
111	2.9962382
111	2.9962382
